"""法令で規定されているガス事業法の目的、用語の定義等に関する次の記述のうち、誤っているものはいくつあるか。 


この法律は、ガス事業の運営を調整することによって、ガス事業者の利益を保護し、及びガス事業の健全な発達を図るとともに、ガス工作物の工事、維持及び運用並びにガス用品の製造及び販売を規制することによって、公共の安全を確保し、あわせて公害の防止を図ることを目的とする。 

「ガス事業」とは、ガス小売事業、一般ガス導管事業、特定ガス導管事業及びガス製造事業をいう。 

一般ガス導管事業を営もうとする者は、経済産業大臣の登録を受けなければならない。 

「液化ガス」とは、常用の温度において、圧力が0.2MPa以上となる液化ガスであって、現にその圧力が0.2MPa以上であるもの又は圧力が0.2MPa となる場合の温度が35°C以下である液化ガスをいう。 

高圧ガス保安法中高圧ガスの製造又は販売の事業及び高圧ガスの製造又は販売のための施設に関する規定は、ガス事業及びガス工作物については、適用しない。"" ",1,2,3,4,5,,,,,2,[img:/static/explain/kr4/kR4h1.jpg]
"""法令で規定されているガス小売事業者の業務等に関する次の記述のうち、正しいものはいくつあるか。 


ガス小売事業者は、正当な理由がある場合を除き、その小売供給の相手方の当該小売供給に係るガスの需要に応ずるために必要な供給能力を確保しなければならない。 

ガス小売事業者は、小売供給を受けようとする者(ガス事業者である者を除く。)と小売供給契約の締結をしようとするときは、経済産業省令で定めるところにより、当該小売供給に係る料金その他の供給条件について、その者に説明しなければならない。 

ガス小売事業者は、経済産業省令で定めるところにより、その供給するガスの熱量、圧力及び燃焼性を測定し、その結果を記録し、これを保存しなければならない。 

ガス小売事業者は、経済産業省令で定めるところにより、毎年度、当該年度以降経済産業省令で定める期間におけるガスの供給並びにガス工作物の設置及び運用についての計画を作成し、当該年度の開始前に(ガス小売事業者となった日を含む年度にあっては、ガス小売事業者となった後遅滞なく)、経済産業大臣に届け出なければならない。 

ガス小売事業者は、経済産業省令で定めるところにより、その供給するガスの成分のうち、人体に危害を及ぼし、又は物件に損傷を与えるおそれがあるものの量が経済産業省令で定める数量を超えていないかどうかを検査し、その量を記録し、これを保存しなければならない。 """,1,2,3,4,5,,,,,5,[img:/static/explain/kr4/kR4h2.jpg]
"""法令で規定されているガス工作物に関する次の記述のうち、正しいものはいくつあるか。 


経済産業大臣は、 公共の利益の確保のため緊急の必要があると認めるときは、ガス小売事業者に対し、そのガス工作物を移転し、若しくはその使用を一時停止すべきことを命ずることができる。 

ガス小売事業の用に供するガス工作物のうちガス小売事業者以外の者が所有し、又は占有するガス工作物についてガス小売事業者が、 経済産業省令で定める技術上の基準に適合するように維持するため必要な措置を講じようとするときは、当該ガス工作物の所有者又は占有者はその措置の実施に協力するよう努めなければならない。 

ガス小売事業者は、ガス工作物の工事、維持及び運用に関する保安を確保するため、経済産業省令で定めるところにより、保安規程を定め、事業の開始前に経済産業大臣の許可を受けなければならない。 

保安規程では、保安業務監督者が旅行、疾病その他事故によってその職務を行うことができない場合に、その職務を代行する者に関することを定めなければならない。 

保安規程では、消費機器に関する周知、調査等の実施の方法に関することを定めなければならない。 """,1,2,3,4,5,,,,,1,[img:/static/explain/kr4/kR4h3.jpg]
"""次のガス事故のうち、ガス事故速報及びガス事故詳報を報告することが法令で規定されているものはいくつあるか。
ただし、台風、高潮、洪水、津波、地震その他の自然災害又は火災による広範囲の地域にわたるガス工作物の損壊事故、製造支障事故又は供給支障事故であって、経済産業大臣が指定するものを除く。 


ガス工作物 (ガス栓を除く。)を操作することにより人が負傷した事故 

供給支障戸数が100の供給支障事故 (保安閉栓を除く。) 

製造支障時間が10時間の製造支障事故 

消費機器の使用に伴い人が死亡した事故 

ガス栓の欠陥によりガス栓から漏えいしたガスに引火することで発生した物損事故 """,1,2,3,4,5,,,,,5,[img:/static/explain/kr4/kR4h4.jpg]
"""法令で規定されているガス主任技術者に関する次の記述のうち、正しいものはいくつあるか。 


ガス主任技術者は、経済産業省令で定めるところにより、ガス主任技術者免状の交付を受けている者であって、経済産業省令で定める実務の経験を有するもののうちから、ガス事業者が選任しなければならない。 

ガス製造事業において、経済産業省令で定める実務の経験は、製造又は供給の用に供する 

ガス工作物の工事、維持又は運用に関する業務に通算して1年以上従事したこととする。 

ガス製造事業者は、ガス主任技術者を解任するときは、事前にその旨を経済産業大臣に届け出なければならない。 

ガス製造事業の用に供するガス工作物の工事、 維持又は運用に従事する者は、ガス主任技術者がその保安のためにする指示に従わなければならない。 

経済産業大臣は、ガス主任技術者がこの法律若しくはこの法律に基づく命令若しくはこれらに基づく処分に違反したときは、ガス事業者に対し、ガス主任技術者の解任を命ずることができる。"" ",1,2,3,4,5,,,,,4,[img:/static/explain/kr4/kR4h5.jpg]
"""法令で規定されている工事計画及び検査に関する次の記述のうち、誤っているものはいくつあるか。 


一般ガス導管事業者は、一般ガス導管事業の用に供するガス工作物の設置又は変更の工事であって、経済産業省令で定めるものをしようとするときは、その工事の計画を経済産業大臣に届け出なければならない。ただし、ガス工作物が滅失し、若しくは損壊した場合又は災害その他非常の場合において、やむを得ない
一時的な工事としてするときは、この限りでない。 

一般ガス導管事業者は、経済産業省令で定める工事の計画を変更しようとするときは、経済産業大臣に届け出なければならない。ただし、その変更が経済産業省令で定める軽微なものであるときは、この限りでない。 
]
経済産業大臣は、工事の計画が経済産業省令で定める技術上の基準に適合していないと認めるときは、一般ガス導管事業者に対し、その届出が提出された日から30日以内に限り、その工事の計画を変更し、又は廃止すべきことを命ずることができる。 

一般ガス導管事業者は、規定による届出をした設置又は変更の工事をするガス工作物であって、経済産業省令で定めるものの工事について自主検査を行い、その結果が経済産業大臣の登録を受けた者が行う検査に合格した後でなければ、これを使用してはならない。ただし、経済産業省令で定める場合は、この限りではない。 

一般ガス導管事業者は、一般ガス導管事業の用に供するガス工作物であって経済産業省令で定めるものについては、経済産業省令で定めるところにより、定期に、自主検査を行い、その検査記録を作成し、これを届け出なければならない。"" ",1,2,3,4,5,,,,,2,[img:/static/explain/kr4/kR4h6.jpg]
"""技術基準で規定されているガス工作物に関する次の記述のうち、正しいものはいくつあるか。 


ガスの種類、ガス工作物の状況、周囲の状況等の理由によりあらかじめ経済産業大臣に届け出た場合は、告示で定める離隔距離を有しないでガス工作物を施設することができる。

液化ガス用貯槽 (不活性の液化ガス用のもの、貯蔵能力が3t未満のもの及び地盤面下に全部埋設されたものを除く。)とガスホルダー(最高使用圧力が高圧のものに限る。)との相互間は、ガス又は液化ガスが漏えいした場合の災害の発生を防止するために、保安上必要な距離を有しなければならない。 

特定事業所における高圧のガス又は液化ガスを通ずる配管及び導管は、ガス又は液化ガスが漏えいした場合の災害の発生を防止するために、設備の種類及び規模に応じ、保安上適切な区画に区分して設置しなければならない。 

製造所若しくは供給所に設置するガス若しくは液化ガスを通ずるガス工作物又は大容量移動式ガス発生設備には、その規模に応じて、適切な防消火設備を適切な箇所に設けなければならない。 

ベントスタックには、当該ベントスタックにおいて発生するふく射熱が周囲に障害を与えないよう適切な措置を講じ、かつ、ガスを安全に放出するための適切な措置を講じなければならない。 """,1,2,3,4,5,,,,,2,[img:/static/explain/kr4/kR4h7.jpg]
"""技術基準で「ガス又は液化ガスによる圧力を受ける部分を溶接する場合は、適切な機械試験等により適切な溶接施工方法等であることをあらかじめ確認したものによらなければならない。」と規定されているガス工作物は、次のうちいくつあるか。 


容器であって、最高使用圧力が0.2MPa以上のガスを通ずるもの(内容積が0.04m2以上又は内径が200mm以上で、長さが1000mm以上のものに限る。) 

容器であって、液化ガスを通ずるもの(最高使用圧力をMPaで表した数値と内容積をm³で表した数値との積が0.004以下のものを除く。) 

内径が150mm以上の配管であって、最高使用圧力が中圧のガスを通ずるもの 

内径が150mm以上の配管であって、液化ガスを通ずるもの 

導管であって、 最高使用圧力が高圧のガスを通ずるもの """,1,2,3,4,5,,,,,4,[img:/static/explain/kr4/kR4h8.jpg]
"""技術基準で規定されているガス工作物に関する次の記述のうち、正しいものはいくつあるか。 


最高使用圧力が高圧のガス発生設備であって、 過圧が生ずるおそれのあるものには、その圧力を逃すために適切な安全弁を設けなければならない。この場合において、当該安全弁は、作動時に安全弁から吹き出されるガスによる障害が生じないよう施設しなければならない。 

ガスホルダーには、ガスを通ずる設備の損傷を防止するため使用の状態を計測又は確認できる適切な装置を設けなければならない。 

ガスホルダーには、ガスを通ずる設備の損傷に至るおそれのある状態を検知し警報する適切な装置を設けなければならない。 

製造設備を安全に停止させるのに必要な装置その他の製造所及び供給所の保安上重要な設備には、停電等により当該設備の機能が失われた場合に保安を維持することができる適切な措置を講じなければならない。 

ホガスホルダーのガスを送り出し、又は受け入れるために用いられる配管には、ガスが漏えいした場合の災害の発生を防止するため、漏えいしたガスを速やかに回収することができる適切な装置を適切な箇所に設けなければならない。"" ",1,2,3,4,5,,,,,3,[img:/static/explain/kr4/kR4h9.jpg]
"""技術基準で規定されているガス工作物に関する次の記述のうち、正しいものはいくつあるか。 


製造設備(ガスホルダー、液化ガス用貯槽及び特定ガス発生設備を除く。)には、使用中に生じた異常による災害の発生を防止するため、その異常が発生した場合にガス又は液化ガスの流出及び流入を速やかに遮断することができる適切な装置を適切な箇所に設けなければならない。 

移動式ガス発生設備は、ガス又は液化ガス(不活性のものを除く。)が漏えいした場合の火災等の発生を防止するため、適切な場所に設置し、 容易に移動又は転倒しないように適切な措置が講じられていなければならない。 

容器に附属する気化装置内においてガスを発生させる特定ガス発生設備であって当該気化装置を電源によって操作するものは、自家発電機その他の操作用電源が停止した際にガスの供給を遮断するための装置を設けなければならない。 

ガスの通ずる部分に直接液体又は気体を送入する装置を有する製造設備(移動式ガス発生設備を含む。)は、送入部分を通じてガスが逆流することによる設備の損傷又はガスの大気への放出を防止するため逆流が生じない構造のものでなければならない。 

気化装置又はそれに接続される配管等には、気化装置からガスの流出を防止する措置を講じなければならない。ただし、気化装置からのガスの流出を考慮した設計である場合は、この限りでない。"" ",1,2,3,4,5,,,,,3,[img:/static/explain/kr4/kR4h10.jpg]
"""技術基準で規定されているガス工作物に関する次の記述のうち、誤っているものはいくつあるか。 


水のたまるおそれのある導管には、適切な勾配を設けなければならない。 

導管には、設置された状況により腐食を生ずるおそれがある場合にあっては、当該導管の腐食を防止するための適切な措置を講じなければならない。 

道路に埋設される本支管(最高使用圧力が 5kPa以上のポリエチレン管に限る。)には、掘削等による損傷を防止するための適切な措置を講じなければならない。 

最高使用圧力が低圧の本支管であって、 特定地下街等へのガスの供給に係るものには、当該特定地下街等において災害が発生した場合に、当該特定地下街等へのガスの供給を、当該災害により妨げられない箇所において、容易に遮断することができる適切な措置を講じなければならない。 

ガス事業者がガスの使用者との取引のために使用するガスメーター(使用最大流量が毎時16m³以下、使用最大圧力が4kPa以下及び口径250mm以下のものに限る。)は、ガスが流入している状態において、災害の発生のおそれのある大きさの地震動、停電又は異常なガス圧力の低下を検知した場合に、ガスを速やかに遮断する機能を有するものでなければならない。"" ",1,2,3,4,5,,,,,2,[img:/static/explain/kr4/kR4h11.jpg]
"""技術基準で規定されている導管に関する次の記述のうち、正しいものはいくつあるか。
ただし、イ、ロについては、漏えい検査を行う区間に漏えい検知装置が設置されておらず、検査にあたって導管等が設置されている場所に立ち入ることができるものとする。 


道路に埋設されている導管からガス栓までの間に絶縁措置が講じられており当該絶縁措置が講じられた部分からガス栓までの間でプラスチックにて被覆された部分は漏えい検査を要しない。 

道路に埋設されている導管からガス栓までの間に設置されているポリエチレン管は、埋設の日以後6年に1回以上、適切な方法により検査を行い、 漏えいが認められなかったものでなければならない。 

最高使用圧力が高圧の導管は、建物の内部又は基礎面下(当該建物がガスの供給に係るものを除く。)に設置してはならない。ただし、ガスが滞留するおそれがない場所に設置されるものは除く。 

特定ガス発生設備により発生させたガスを供給するための導管を地盤面上に設置する場合においてその周辺に危害を及ぼすおそれのあるときは、 その見やすい箇所に当該導管により供給するガスの圧力、当該導管に異常を認めたときの連絡先その他必要な事項を明瞭に記載した危険標識を設けること。 

導管を共同溝に設置する場合は、ガス漏れにより当該共同溝及び当該共同溝に設置された他の物件の構造又は管理に支障を及ぼすことがないよう導管に適切な措置を講じ、かつ、適切な措置が講じられた共同溝内に設置しなければならない。 """,1,2,3,4,5,,,,,1,[img:/static/explain/kr4/kR4h12.jpg]
